1,false,3, Owen HarrisBraund,male,22.0,1,0,A/5 21171,7.25,-1,S
2,true,1, John Bradley (Florence Briggs Thayer)Cumings,female,38.0,1,0,PC 17599,71.2833,C85,C
3,true,3, LainaHeikkinen,female,26.0,0,0,STON/O2. 3101282,7.925,-1,S
4,true,1, Jacques Heath (Lily May Peel)Futrelle,female,35.0,1,0,113803,53.1,C123,S
5,false,3, William HenryAllen,male,35.0,0,0,373450,8.05,-1,S
6,false,3, JamesMoran,male,-1.0,0,0,330877,8.4583,-1,Q
7,false,1, Timothy JMcCarthy,male,54.0,0,0,17463,51.8625,E46,S
8,false,3, Gosta LeonardPalsson,male,2.0,3,1,349909,21.075,-1,S
9,true,3, Oscar W (Elisabeth Vilhelmina Berg)Johnson,female,27.0,0,2,347742,11.1333,-1,S
10,true,2, Nicholas (Adele Achem)Nasser,female,14.0,1,0,237736,30.0708,-1,C
11,true,3, Marguerite RutSandstrom,female,4.0,1,1,PP 9549,16.7,G6,S
12,true,1, ElizabethBonnell,female,58.0,0,0,113783,26.55,C103,S
13,false,3, William HenrySaundercock,male,20.0,0,0,A/5. 2151,8.05,-1,S
14,false,3, Anders JohanAndersson,male,39.0,1,5,347082,31.275,-1,S
15,false,3, Hulda Amanda AdolfinaVestrom,female,14.0,0,0,350406,7.8542,-1,S
16,true,2, (Mary D Kingcome) Hewlett,female,55.0,0,0,248706,16.0,-1,S
17,false,3, EugeneRice,male,2.0,4,1,382652,29.125,-1,Q
18,true,2, Charles EugeneWilliams,male,-1.0,0,0,244373,13.0,-1,S
19,false,3, Julius (Emelia Maria Vandemoortele)Vander Planke,female,31.0,1,0,345763,18.0,-1,S
20,true,3, FatimaMasselmani,female,-1.0,0,0,2649,7.225,-1,C
21,false,2, Joseph JFynney,male,35.0,0,0,239865,26.0,-1,S
22,true,2, LawrenceBeesley,male,34.0,0,0,248698,13.0,D56,S
23,true,3, Anna ""Annie""McGowan,female,15.0,0,0,330923,8.0292,-1,Q
24,true,1, William ThompsonSloper,male,28.0,0,0,113788,35.5,A6,S
25,false,3, Torborg DaniraPalsson,female,8.0,3,1,349909,21.075,-1,S
26,true,3, Carl Oscar (Selma Augusta Emilia Johansson)Asplund,female,38.0,1,5,347077,31.3875,-1,S
27,false,3, Farred ChehabEmir,male,-1.0,0,0,2631,7.225,-1,C
28,false,1, Charles AlexanderFortune,male,19.0,3,2,19950,263.0,C23 C25 C27,S
29,true,3, Ellen ""Nellie""O'Dwyer,female,-1.0,0,0,330959,7.8792,-1,Q
30,false,3, LalioTodoroff,male,-1.0,0,0,349216,7.8958,-1,S
31,false,1, Manuel EUruchurtu,male,40.0,0,0,PC 17601,27.7208,-1,C
